序號,統一立案編號,類別,名稱,營業地址,保單到期日,Longitude,Latitude
2814,26369374,商號,彩季食坊,臺北市中山區林森北路119巷8號1樓,116/02/16,121.525538,25.050597
2815,48982924,商號,晶吉餐坊,臺北市松山區復興北路307號地下層,116/02/17,121.544404,25.058584
2816,31870951,商號,紅杯子商行,臺北市中山區明水路553號,116/02/17,121.552082,25.079025
2817,88135398,商號,凱文商行,臺北市信義區松壽路12號11樓及頂樓,116/02/18,121.566021,25.035668
2818,48949952,商號,陶然亭餐廳,臺北市中山區復興北路86號2樓之1、86號2樓、92號2樓,116/02/18,121.543805,25.051209
2819,42268958#,商號,炫庄小吃店,臺北市中山區興亞里長安東路2段31號1樓,116/02/20,121.531218,25.048587
2820,31847925,商號,虹彩茶坊,臺北市萬華區三水街106巷3號2樓及5號2樓,116/02/21,121.498611,25.036124
2821,42285648,商號,酩悅餐廳,臺北市中山區林森北路85巷28號1樓,116/02/21,121.525814,25.049537
2822,42276887,商號,好食在食堂,臺北市松山區基隆路1段8號1樓,116/02/24,121.569933,25.050764
2823,88218741,商號,滋誠商行,臺北市信義區基隆路二段39巷4號1樓,116/02/25,121.558809,25.0312
2824,99978022,商號,泛美自助餐店,臺北市內湖區文湖街71號1樓,116/02/25,121.563413,25.086668
2825,00563139,商號,銀河娛樂商行,臺北市中山區中山北路1段58號7樓,116/02/25,121.520702,25.048494
2826,31090250,商號,山之林溫泉餐館,臺北市北投區行義路402巷15號,116/02/26,121.529548,25.141605
2827,38579494,商號,赫爾米恩餐廳,臺北市中山區林森北路133巷4號,116/02/27,121.52547,25.051006
2828,81689464,商號,松園茶坊,臺北市文山區指南里指南路3段38巷33之5號(對面的找茶屋),116/02/27,121.591132,24.96706
2829,26214718,商號,勤雯小吃店,臺北市中山區天津街56號2樓之46,116/03/01,121.523039,25.050502
2830,00542769,商號,阿曼初心商行,臺北市大安區羅斯福路3段245號2樓,116/03/01,121.529976,25.019303
2831,14332162,商號,淞美全自助餐店,臺北市大安區溫州街9號1樓B1,116/03/01,121.533646,25.025625
2832,00559830,商號,森岳企業社,臺北市中山區松江路67號地下室,116/03/01,121.533185,25.049234
2833,88153108,商號,香窩餐酒館,臺北市中山區錦州街5號2樓、2樓之2,116/03/03,121.523898,25.060434
2834,00624537,商號,極光拼圖咖啡廳,臺北市中正區延平南路50號2樓,116/03/03,121.510526,25.045612
2835,88364510,商號,海湖小酒窩店,臺北市中山區雙城街32巷13號,116/03/03,121.52333,25.066336
2836,17081630,商號,分水嶺音樂餐坊,臺北市大安區文昌街123號1樓,116/03/05,121.55201,25.032748
2837,01402679,商號,頂湖小鎮小吃店,臺北市北投區竹子湖路68號1、2樓及地下室,116/03/06,121.540011,25.177114
2838,72996526,商號,星泊餐坊,臺北市中山區林森北路138巷42號1樓,116/03/08,121.523946,25.051718
2839,13476133,商號,鴨仔樓小館,臺北市中正區寧波東街1號1樓、2樓、B1,116/03/08,121.519395,25.031898
2840,42497312,商號,昇鑫餐坊,臺北市中山區林森北路133巷25號2樓,116/03/09,121.526189,25.050915
2841,88344536,商號,樂覓商行,臺北市信義區松隆路327號地下一樓,116/03/10,121.579108,25.048476
2842,01720674,商號,正大休閒茶館,臺北市文山區指南里指南路3段38巷33之5號,116/03/10,121.591132,24.96706
2843,48925895,商號,清泉大哥的店,臺北市文山區指南里指南路３段３８巷３３之１號,116/03/10,121.590765,24.967078
2844,79838333,商號,忻鮨食堂,臺北市萬華區桂林路109號,116/03/13,121.500843,25.038817
2845,81718910,商號,貓空山水客茶坊,臺北市文山區指南路3段40巷8-5號,116/03/13,121.595277,24.968575
2846,26354772,商號,吉鮮小吃店,臺北市中山區吉林路387號1樓,116/03/14,121.530497,25.065486
2847,14732316,商號,文湖小吃店,臺北市內湖區文湖街53號1樓,116/03/15,121.562403,25.086815
2848,81713491,商號,景泉浴室,臺北市北投區中山路30之2號30之3號30之4號30之5號30之7號1樓,116/03/16,121.51061,25.13754
2849,25554822,商號,三一三餐廳,臺北市萬華區三水街133號1-3樓,116/03/16,121.498043,25.036203
2850,48692360,商號,亮晶晶餐廳,臺北市中山區林森北路145巷48號1樓,116/03/16,121.526655,25.051078
2851,83922585,商號,上豪屋,臺北市萬華區萬大路492號1樓,116/03/16,121.497246,25.01959
2852,12154388,商號,月天心餐廳,臺北市中山區林森北路133巷2號1樓,116/03/17,121.525423,25.051017
2853,29211763,商號,名流飲酒店,臺北市萬華區廣州街186巷12號1樓,116/03/18,121.498489,25.036211
2854,31960735,商號,逆月小吃店,臺北市大同區重慶北路1段83巷8號1樓,116/03/18,121.514489,25.052679
2855,42501771,商號,維多利亞餐廳,臺北市中山區林森北路133巷34號1樓,116/03/18,121.526291,25.05081
2856,42277696,商號,柏定楚洋酒洋食行,臺北市信義區永吉路8號1樓,116/03/18,121.567689,25.045566
2857,29223310,商號,牛老大小吃店,臺北市大同區承德路3段74號1樓、76號1樓,116/03/18,121.518125,25.06595
2858,26232096,商號,英花閣軒,臺北市萬華區三水街106巷7號1樓、2樓,116/03/21,121.498698,25.036007
2859,76434152,商號,長家企業社,臺北市士林區大東路152號1、2樓,116/03/21,121.525391,25.09233
2860,77410565,商號,至善釣蝦場,臺北市士林區至善路三段13號,116/03/22,121.561634,25.111982
2861,48969561,商號,千賓小吃店,臺北市萬華區廣州街186巷2之1號2樓、2號2樓,116/03/22,121.498461,25.036415
2862,13444386,商號,富利登舞廳,臺北市中山區林森北路381號3樓,116/03/22,121.525656,25.058487
2863,25649623,商號,實韻複合式餐飲店,臺北市中山區雙城街25巷6之2號1樓,116/03/23,121.524807,25.066164
2864,25579302,商號,人魚餐廳,臺北市中山區林森北路133巷22號1樓,116/03/23,121.525991,25.050871
2865,14336110,商號,珍旺茶坊,臺北市萬華區西園路一段212巷22號及24號1樓,116/03/24,121.498549,25.035695
2866,81638732,商號,麗濱飲酒店,臺北市中山區雙城街32巷4號1樓,116/03/24,121.523826,25.066165
2867,76403762,商號,杰恩美食館,臺北市萬華區武昌街二段82巷2弄6號1樓,116/03/24,121.505702,25.044646
2868,10318717,商號,悦亨複合式餐廳,臺北市中山區林森北路138巷36號2樓,116/03/25,121.524144,25.051674
2869,88218876,商號,川興餐飲店,臺北市中山區龍江路302號1樓,116/03/25,121.54065,25.062083
2870,88299624,商號,星樂章捌捌餐酒館,臺北市大安區復興南路二段88號地下室,116/03/25,121.543299,25.030343
2871,25577732,商號,光真城餐廳,臺北市中山區林森北路119巷47號2樓,116/03/26,121.526623,25.050447
2872,77485045,商號,鷹堡小吃店,臺北市中山區松江路160巷2號1樓,116/03/26,121.532531,25.055212
2873,15645752,商號,關芯餐坊,臺北市大安區大安路一段147號地下,116/03/27,121.546165,25.038236
2874,13469457,商號,興蓬萊小吃店,臺北市士林區中山北路7段55號1樓、53號1樓及地下室,116/03/27,121.530874,25.120349
2875,75951918,商號,酒香滷味,臺北市萬華區漢口街二段54之3號1樓,116/03/27,121.505677,25.045518
2876,42416374,商號,狄瓦餐廳,臺北市中山區長安東路一段53巷24號地下1樓,116/03/28,121.526636,25.049859
2877,88377938,商號,英吉利私房料理,臺北市中山區中山北路一段82號2樓 ,116/03/28,121.520998,25.049063
2878,83928069,商號,新北投飲酒店,臺北市北投區中和街63號1樓,116/03/29,121.502004,25.138677
2879,26346751,商號,天金海鮮熱炒店,臺北市大同區民樂街117號1樓,116/03/29,121.510666,25.057525
2880,31851504,商號,宇杰餐廳,臺北市中山區民生東路二段8號2樓,116/03/29,121.528077,25.057856
2881,42339996,商號,四葉草餐酒館,臺北市中山區林森北路133巷11號1樓,116/03/29,121.525782,25.05101
2882,25671080,商號,梵谷餐坊,臺北市中山區雙城街32巷4之1號,116/03/30,121.523877,25.066165
2883,26244889,商號,川鍋魯旦茶酒菜館,臺北市中山區建國北路二段16號,116/03/30,121.536438,25.052852
2884,21752771,商號,上典飲酒店,臺北市萬華區西園路一段212巷15號1樓,116/03/31,121.498681,25.035706
2885,26227426,商號,艾靈頓音樂餐坊,臺北市中山區八德路二段233號2樓,116/04/01,121.540623,25.046876
2886,88228023,商號,玉佛堂,臺北市中正區新生南路一段14號地下之39,116/04/01,121.532537,25.043375
2887,01087406,商號,漢玉堂行,臺北市中正區新生南路一段14號地下1樓,116/04/01,121.532537,25.043375
2888,88360063,商號,青雲堂,臺北市中正區新生南路1段14號地下1層,116/04/01,121.532537,25.043375
2889,93140723,商號,禪米商號,臺北市大同區西寧北路86巷12號1樓,116/04/02,121.508522,25.055181
2890,93134980,商號,宜涵咖啡,臺北市南港區研究院路2段130號,116/04/03,121.617196,25.039985
2891,12412800,商號,北平大福園,臺北市中山區錦州街251號1樓,116/04/03,121.534194,25.060393
2892,99614796,商號,鮮活小吃店,臺北市大安區樂利路66號1樓、68號1樓,116/04/06,121.551807,25.026008
2893,77555148,商號,黛小夫羊行,臺北市文山區指南里指南路3段40巷8之5號1樓至2樓,116/04/06,121.595277,24.968575
2894,10394756,商號,僑育小吃店,臺北市士林區中山北路六段450巷3弄1號,116/04/06,121.527817,25.114094
2895,26360486,商號,台大書坊,臺北市中正區南陽街20號3樓之2、3樓之3、4樓之1,116/04/07,121.516047,25.044903
2896,81628798,商號,明都大自然素食館,臺北市士林區重慶北路4段148號1樓,116/04/07,121.512341,25.083701
2897,13827139,商號,雞家莊六條店,臺北市中山區中山北路1段105巷9號(全幢),116/04/08,121.523037,25.050858
2898,78745152,商號,新談天園茶行,臺北市文山區指南路3段38巷14之3號,116/04/08,121.58514,24.968581
2899,21758661,商號,胃得適小吃店,臺北市中山區長春路131號1樓,116/04/08,121.530754,25.054955
2900,13837707,商號,介芳餐廳,臺北市中山區中山北路一段121巷30號1樓,116/04/08,121.52405,25.050926
2901,17524972,商號,紅昌清茶館,臺北市萬華區廣州街223巷7號1樓,116/04/08,121.498966,25.037013
2902,88357428,商號,首席餐酒館,臺北市中山區林森北路145巷4號一樓,116/04/08,121.525544,25.051326
2903,88359684,商號,龍錡餐廳,臺北市中山區中山北路一段105巷18號一樓,116/04/08,121.524456,25.050402
2904,92760153,商號,泗方商店,臺北市萬華區峨嵋街52號3樓,116/04/09,121.5053553,25.0438517
2905,77424863,商號,全成小吃店,臺北市士林區至善路3段336巷76號,116/04/09,121.595707,25.135534
2906,88326755,商號,達滿商行,臺北市萬華區西門里成都路５４號３樓,116/04/09,121.506085,25.042639
2907,14739248,商號,全框餐坊,臺北市中山區林森北路159巷53號1樓,116/04/09,121.526917,25.0515
2908,73254959,商號,霏凡牛排館,臺北市士林區中山北路5段547號1樓,116/04/10,121.527897,25.094615
2909,42431781,商號,森鑫餐廳,臺北市中山區林森北路133巷27號2樓,116/04/10,121.526255,25.050899
2910,88202776,商號,民昇自助餐店,臺北市中山區民生東路1段38號,116/04/10,121.524366,25.057931
2911,75584505,商號,水方原飲食館 ,臺北市北投區光明路149號,116/04/10,121.502412,25.134964
2912,14332711,商號,榮太郎餐坊,臺北市中山區新生北路一段144號１樓,116/04/11,121.527607,25.051247
2913,72923046,商號,義發餐廳,臺北市中山區林森北路85巷69號1樓,116/04/11,121.52731,25.049326
2914,88370371,商號,酒燁坊,臺北市大同區南京西路85號,116/04/11,121.518407,25.053283
2915,48927704,商號,清泉二哥的店,臺北市文山區指南里指南路３段３８巷３３之１號,116/04/12,121.590765,24.967078
2916,01718115,商號,雙橡園茶坊,臺北市文山區指南里指南路3段38巷33之6號,116/04/12,121.591099,24.967338
2917,29810009,商號,瀧乃湯浴室,臺北市北投區光明路244號,116/04/12,121.50797,25.136457
2918,26360514,商號,戀旭餐坊,臺北市中山區林森北路145巷7號1樓,116/04/12,121.525735,25.051402
2919,88353921,商號,探吉餐酒館,臺北市中山區中山北路一段135巷36號1樓,116/04/12,121.52444,25.05125
2920,81654964,商號,晨曦茶坊,臺北市文山區指南路3段34巷53號(含道路對面50坪10桌),116/04/13,121.583307,24.965644
2921,48857453,商號,想想小吃店,臺北市大安區忠孝東路4段181巷7弄13號一樓,116/04/14,121.551511,25.042196
2922,01719992,商號,山中茶坊,臺北市文山區指南路3段38巷33號2樓,116/04/14,121.590701,24.967068
2923,42293648,商號,月月餐坊,臺北市中山區林森北路133巷17號一樓,116/04/15,121.525964,25.050968
2924,25546458,商號,穩鑫餐廳,臺北市中山區中山北路一段83巷22號1樓,116/04/16,121.523853,25.049997
2925,72991698,商號,采佳園餐坊,臺北市中山區中山北路一段105巷23號1樓,116/04/16,121.524306,25.050554
2926,48716953#,商號,克捷行,臺北市士林區仁勇里文林路173號2樓,116/04/18,121.526818,25.089569
2927,81763203,商號,美式餐坊,臺北市士林區中山北路六段11號1樓,116/04/18,121.525127,25.102954
2928,31871451,商號,月伶軒,臺北市萬華區內江街69號1樓,116/04/18,121.504768,25.041613
2929,81640391,商號,京都鐵板燒小吃店,臺北市中山區長春路6號地下室,116/04/18,121.523303,25.054863
2930,81624126,商號,民祥自助餐店,臺北市中山區民權西路47號1樓、2樓,116/04/18,121.520912,25.063006
2931,99966519,商號,理平商行,臺北市大安區安和路二段211號1樓,116/04/19,121.5502,25.026074
2932,21776823,商號,桔利園軒,臺北市萬華區廣州街190號192號2樓,116/04/19,121.498435,25.03665
2933,13853001,商號,雲霧小坊,臺北市中山區林森北路133巷46號,116/04/19,121.526618,25.050718
2934,26240862,商號,純子餐廳,臺北市中山區林森北路145巷42號,116/04/20,121.526452,25.051124
2935,25667446,商號,香榭餐坊,臺北市松山區八德路三段106巷62號1樓,116/04/21,121.554114,25.046341
2936,88222421,商號,久園餐廳,臺北市中山區林森北路119巷16號1樓,116/04/21,121.525791,25.050502
2937,93141912,商號,彩騰商行,臺北市內湖區瑞光路393巷8號,116/04/22,121.572965,25.078695
2938,25657587,商號,禾鑫屋,臺北市內湖區瑞光路393巷8號1樓,116/04/22,121.572965,25.078695
2939,18089603,商號,馬汀尼餐坊,臺北市中山區雙城街30之8號1樓,116/04/22,121.524227,25.065994
2940,99622944,商號,豪雅書坊,臺北市大同區承德路一段32號地下1層之1,116/04/22,121.516752,25.050681
2941,48708546,商號,亂烤居酒屋,臺北市中山區南京東路二段21巷6號1樓,116/04/22,121.528713,25.052461
2942,00614828,商號,奧特大大大藥局,臺北市中正區紹興北街31巷5號1樓,116/04/22,121.525761,25.045086
2943,26232407,商號,雙喜餐廳,臺北市萬華區廣州街186巷4號,116/04/23,121.498473,25.036365
2944,81744781,商號,原始叢林餐廳,臺北市大安區羅斯福路三段171號2樓,116/04/24,121.527686,25.021411
2945,21761292,商號,萬珍樓食坊,臺北市松山區敦化北路120巷11號1樓及B1,116/04/24,121.54731,25.053864
2946,13831561,商號,樹里餐廳,臺北市中山區林森北路138巷36號1樓,116/04/25,121.524144,25.051674
2947,42490556,商號,御鼎食品行,臺北市內湖區舊宗路一段128號1樓,116/04/26,121.57832,25.060963
2948,99972603,商號,卡拉卡拉義式小館,臺北市內湖區陽光街240號1樓,116/04/26,121.578463,25.073619
2949,99990216,商號,一吉日式料理店,臺北市大安區安和路二段40號1、2樓,116/04/27,121.552263,25.031414
2950,18404047,商號,金孔雀餐廳,臺北市萬華區三水街118號1樓及B1,116/04/27,121.497984,25.036093
2951,93122318,商號,旺旺酒商行,臺北市中正區延平南路37號1樓,116/04/28,121.510633,25.045403
2952,48680152,商號,加晟小吃店,臺北市信義區大道路68號1樓,116/04/29,121.582325,25.040932
